state,county,office,party,candidate,votes,STATEFP,STATENAME,COUNTYFP,NEIGHBORS
OH,Stark,President,,Bruce E. Jaynes,0.0,39,Ohio,151,"Mahoning, Summit, Carroll, Tuscarawas, Portage, Wayne, Columbiana, Holmes"
OH,Stark,President,,Gary Johnson,5693.0,39,Ohio,151,"Mahoning, Summit, Carroll, Tuscarawas, Portage, Wayne, Columbiana, Holmes"
OH,Stark,President,,Chris Keniston,4.0,39,Ohio,151,"Mahoning, Summit, Carroll, Tuscarawas, Portage, Wayne, Columbiana, Holmes"
OH,Stark,President,,Barry Kirschner,0.0,39,Ohio,151,"Mahoning, Summit, Carroll, Tuscarawas, Portage, Wayne, Columbiana, Holmes"
OH,Stark,President,,Laurence Kotlikoff,3.0,39,Ohio,151,"Mahoning, Summit, Carroll, Tuscarawas, Portage, Wayne, Columbiana, Holmes"
OH,Stark,President,,Joseph A. Maldonado,1.0,39,Ohio,151,"Mahoning, Summit, Carroll, Tuscarawas, Portage, Wayne, Columbiana, Holmes"
OH,Stark,President,,Michael Andrew Maturen,12.0,39,Ohio,151,"Mahoning, Summit, Carroll, Tuscarawas, Portage, Wayne, Columbiana, Holmes"
OH,Stark,President,,Evan Mcmullin,463.0,39,Ohio,151,"Mahoning, Summit, Carroll, Tuscarawas, Portage, Wayne, Columbiana, Holmes"
OH,Stark,President,,Monica Moorehead,0.0,39,Ohio,151,"Mahoning, Summit, Carroll, Tuscarawas, Portage, Wayne, Columbiana, Holmes"
OH,Stark,President,,Joe Schriner,3.0,39,Ohio,151,"Mahoning, Summit, Carroll, Tuscarawas, Portage, Wayne, Columbiana, Holmes"
OH,Stark,President,,Mike Smith,0.0,39,Ohio,151,"Mahoning, Summit, Carroll, Tuscarawas, Portage, Wayne, Columbiana, Holmes"
OH,Stark,President,Green Party ,Jill Stein,1393.0,39,Ohio,151,"Mahoning, Summit, Carroll, Tuscarawas, Portage, Wayne, Columbiana, Holmes"
OH,Stark,President,,Josiah R. Stroh,1.0,39,Ohio,151,"Mahoning, Summit, Carroll, Tuscarawas, Portage, Wayne, Columbiana, Holmes"
OH,Stark,President,,Douglas W. Thomson,0.0,39,Ohio,151,"Mahoning, Summit, Carroll, Tuscarawas, Portage, Wayne, Columbiana, Holmes"
OH,Stark,President,Republican Party,Donald J. Trump,98388.0,39,Ohio,151,"Mahoning, Summit, Carroll, Tuscarawas, Portage, Wayne, Columbiana, Holmes"
OH,Summit,President,,James Jerome Bell,0.0,39,Ohio,153,"Cuyahoga, Geauga, Medina, Stark, Portage, Wayne"
OH,Summit,President,,Michael Bickelmeyer,0.0,39,Ohio,153,"Cuyahoga, Geauga, Medina, Stark, Portage, Wayne"
OH,Summit,President,,Darrell Castle,97.0,39,Ohio,153,"Cuyahoga, Geauga, Medina, Stark, Portage, Wayne"
OH,Summit,President,Democratic Party,Hillary Clinton,134256.0,39,Ohio,153,"Cuyahoga, Geauga, Medina, Stark, Portage, Wayne"
OH,Summit,President,,Richard Duncan,1041.0,39,Ohio,153,"Cuyahoga, Geauga, Medina, Stark, Portage, Wayne"
OH,Summit,President,,Cherunda Fox,0.0,39,Ohio,153,"Cuyahoga, Geauga, Medina, Stark, Portage, Wayne"
OH,Summit,President,,Ben Hartnell,6.0,39,Ohio,153,"Cuyahoga, Geauga, Medina, Stark, Portage, Wayne"
OH,Summit,President,,Tom Hoefling,16.0,39,Ohio,153,"Cuyahoga, Geauga, Medina, Stark, Portage, Wayne"
OH,Summit,President,,Bruce E. Jaynes,0.0,39,Ohio,153,"Cuyahoga, Geauga, Medina, Stark, Portage, Wayne"
OH,Summit,President,,Gary Johnson,7472.0,39,Ohio,153,"Cuyahoga, Geauga, Medina, Stark, Portage, Wayne"
OH,Summit,President,,Chris Keniston,3.0,39,Ohio,153,"Cuyahoga, Geauga, Medina, Stark, Portage, Wayne"
OH,Summit,President,,Barry Kirschner,0.0,39,Ohio,153,"Cuyahoga, Geauga, Medina, Stark, Portage, Wayne"
OH,Summit,President,,Laurence Kotlikoff,17.0,39,Ohio,153,"Cuyahoga, Geauga, Medina, Stark, Portage, Wayne"
OH,Summit,President,,Joseph A. Maldonado,0.0,39,Ohio,153,"Cuyahoga, Geauga, Medina, Stark, Portage, Wayne"
OH,Summit,President,,Michael Andrew Maturen,57.0,39,Ohio,153,"Cuyahoga, Geauga, Medina, Stark, Portage, Wayne"
OH,Summit,President,,Evan Mcmullin,643.0,39,Ohio,153,"Cuyahoga, Geauga, Medina, Stark, Portage, Wayne"
OH,Summit,President,,Monica Moorehead,5.0,39,Ohio,153,"Cuyahoga, Geauga, Medina, Stark, Portage, Wayne"
OH,Summit,President,,Joe Schriner,2.0,39,Ohio,153,"Cuyahoga, Geauga, Medina, Stark, Portage, Wayne"
OH,Summit,President,,Mike Smith,7.0,39,Ohio,153,"Cuyahoga, Geauga, Medina, Stark, Portage, Wayne"
OH,Summit,President,Green Party ,Jill Stein,2330.0,39,Ohio,153,"Cuyahoga, Geauga, Medina, Stark, Portage, Wayne"
OH,Summit,President,,Josiah R. Stroh,1.0,39,Ohio,153,"Cuyahoga, Geauga, Medina, Stark, Portage, Wayne"
OH,Summit,President,,Douglas W. Thomson,0.0,39,Ohio,153,"Cuyahoga, Geauga, Medina, Stark, Portage, Wayne"
OH,Summit,President,Republican Party,Donald J. Trump,112026.0,39,Ohio,153,"Cuyahoga, Geauga, Medina, Stark, Portage, Wayne"
OH,Trumbull,President,,James Jerome Bell,0.0,39,Ohio,155,"Geauga, Mahoning, Ashtabula, Portage, Mercer, Crawford"
OH,Trumbull,President,,Michael Bickelmeyer,0.0,39,Ohio,155,"Geauga, Mahoning, Ashtabula, Portage, Mercer, Crawford"
OH,Trumbull,President,,Darrell Castle,31.0,39,Ohio,155,"Geauga, Mahoning, Ashtabula, Portage, Mercer, Crawford"
OH,Trumbull,President,Democratic Party,Hillary Clinton,43014.0,39,Ohio,155,"Geauga, Mahoning, Ashtabula, Portage, Mercer, Crawford"
OH,Trumbull,President,,Richard Duncan,535.0,39,Ohio,155,"Geauga, Mahoning, Ashtabula, Portage, Mercer, Crawford"
OH,Trumbull,President,,Cherunda Fox,0.0,39,Ohio,155,"Geauga, Mahoning, Ashtabula, Portage, Mercer, Crawford"
OH,Trumbull,President,,Ben Hartnell,1.0,39,Ohio,155,"Geauga, Mahoning, Ashtabula, Portage, Mercer, Crawford"
OH,Trumbull,President,,Tom Hoefling,1.0,39,Ohio,155,"Geauga, Mahoning, Ashtabula, Portage, Mercer, Crawford"
OH,Trumbull,President,,Bruce E. Jaynes,0.0,39,Ohio,155,"Geauga, Mahoning, Ashtabula, Portage, Mercer, Crawford"
OH,Trumbull,President,,Gary Johnson,2489.0,39,Ohio,155,"Geauga, Mahoning, Ashtabula, Portage, Mercer, Crawford"
OH,Trumbull,President,,Chris Keniston,1.0,39,Ohio,155,"Geauga, Mahoning, Ashtabula, Portage, Mercer, Crawford"
OH,Trumbull,President,,Barry Kirschner,0.0,39,Ohio,155,"Geauga, Mahoning, Ashtabula, Portage, Mercer, Crawford"
OH,Trumbull,President,,Laurence Kotlikoff,1.0,39,Ohio,155,"Geauga, Mahoning, Ashtabula, Portage, Mercer, Crawford"
OH,Trumbull,President,,Joseph A. Maldonado,0.0,39,Ohio,155,"Geauga, Mahoning, Ashtabula, Portage, Mercer, Crawford"
OH,Trumbull,President,,Michael Andrew Maturen,3.0,39,Ohio,155,"Geauga, Mahoning, Ashtabula, Portage, Mercer, Crawford"
OH,Trumbull,President,,Evan Mcmullin,78.0,39,Ohio,155,"Geauga, Mahoning, Ashtabula, Portage, Mercer, Crawford"
OH,Trumbull,President,,Monica Moorehead,0.0,39,Ohio,155,"Geauga, Mahoning, Ashtabula, Portage, Mercer, Crawford"
OH,Trumbull,President,,Joe Schriner,0.0,39,Ohio,155,"Geauga, Mahoning, Ashtabula, Portage, Mercer, Crawford"
OH,Trumbull,President,,Mike Smith,2.0,39,Ohio,155,"Geauga, Mahoning, Ashtabula, Portage, Mercer, Crawford"
OH,Trumbull,President,Green Party ,Jill Stein,849.0,39,Ohio,155,"Geauga, Mahoning, Ashtabula, Portage, Mercer, Crawford"
OH,Trumbull,President,,Josiah R. Stroh,0.0,39,Ohio,155,"Geauga, Mahoning, Ashtabula, Portage, Mercer, Crawford"
OH,Trumbull,President,,Douglas W. Thomson,0.0,39,Ohio,155,"Geauga, Mahoning, Ashtabula, Portage, Mercer, Crawford"
OH,Trumbull,President,Republican Party,Donald J. Trump,49024.0,39,Ohio,155,"Geauga, Mahoning, Ashtabula, Portage, Mercer, Crawford"
OH,Tuscarawas,President,,James Jerome Bell,0.0,39,Ohio,157,"Harrison, Carroll, Stark, Guernsey, Coshocton, Holmes"
OH,Tuscarawas,President,,Michael Bickelmeyer,0.0,39,Ohio,157,"Harrison, Carroll, Stark, Guernsey, Coshocton, Holmes"
OH,Tuscarawas,President,,Darrell Castle,7.0,39,Ohio,157,"Harrison, Carroll, Stark, Guernsey, Coshocton, Holmes"
OH,Tuscarawas,President,Democratic Party,Hillary Clinton,12188.0,39,Ohio,157,"Harrison, Carroll, Stark, Guernsey, Coshocton, Holmes"
OH,Tuscarawas,President,,Richard Duncan,261.0,39,Ohio,157,"Harrison, Carroll, Stark, Guernsey, Coshocton, Holmes"
OH,Tuscarawas,President,,Cherunda Fox,0.0,39,Ohio,157,"Harrison, Carroll, Stark, Guernsey, Coshocton, Holmes"
OH,Tuscarawas,President,,Ben Hartnell,1.0,39,Ohio,157,"Harrison, Carroll, Stark, Guernsey, Coshocton, Holmes"
OH,Tuscarawas,President,,Tom Hoefling,5.0,39,Ohio,157,"Harrison, Carroll, Stark, Guernsey, Coshocton, Holmes"
OH,Tuscarawas,President,,Bruce E. Jaynes,0.0,39,Ohio,157,"Harrison, Carroll, Stark, Guernsey, Coshocton, Holmes"
OH,Tuscarawas,President,,Gary Johnson,1606.0,39,Ohio,157,"Harrison, Carroll, Stark, Guernsey, Coshocton, Holmes"
OH,Tuscarawas,President,,Chris Keniston,2.0,39,Ohio,157,"Harrison, Carroll, Stark, Guernsey, Coshocton, Holmes"
OH,Tuscarawas,President,,Barry Kirschner,0.0,39,Ohio,157,"Harrison, Carroll, Stark, Guernsey, Coshocton, Holmes"
OH,Tuscarawas,President,,Laurence Kotlikoff,0.0,39,Ohio,157,"Harrison, Carroll, Stark, Guernsey, Coshocton, Holmes"
OH,Tuscarawas,President,,Joseph A. Maldonado,0.0,39,Ohio,157,"Harrison, Carroll, Stark, Guernsey, Coshocton, Holmes"
OH,Tuscarawas,President,,Michael Andrew Maturen,2.0,39,Ohio,157,"Harrison, Carroll, Stark, Guernsey, Coshocton, Holmes"
OH,Tuscarawas,President,,Evan Mcmullin,11.0,39,Ohio,157,"Harrison, Carroll, Stark, Guernsey, Coshocton, Holmes"
OH,Tuscarawas,President,,Monica Moorehead,0.0,39,Ohio,157,"Harrison, Carroll, Stark, Guernsey, Coshocton, Holmes"
OH,Tuscarawas,President,,Joe Schriner,0.0,39,Ohio,157,"Harrison, Carroll, Stark, Guernsey, Coshocton, Holmes"
OH,Tuscarawas,President,,Mike Smith,1.0,39,Ohio,157,"Harrison, Carroll, Stark, Guernsey, Coshocton, Holmes"
OH,Tuscarawas,President,Green Party ,Jill Stein,287.0,39,Ohio,157,"Harrison, Carroll, Stark, Guernsey, Coshocton, Holmes"
OH,Tuscarawas,President,,Josiah R. Stroh,0.0,39,Ohio,157,"Harrison, Carroll, Stark, Guernsey, Coshocton, Holmes"
OH,Tuscarawas,President,,Douglas W. Thomson,0.0,39,Ohio,157,"Harrison, Carroll, Stark, Guernsey, Coshocton, Holmes"
OH,Tuscarawas,President,Republican Party,Donald J. Trump,26918.0,39,Ohio,157,"Harrison, Carroll, Stark, Guernsey, Coshocton, Holmes"
OH,Union,President,,James Jerome Bell,0.0,39,Ohio,159,"Madison, Logan, Hardin, Delaware, Champaign, Franklin, Marion"
OH,Union,President,,Michael Bickelmeyer,0.0,39,Ohio,159,"Madison, Logan, Hardin, Delaware, Champaign, Franklin, Marion"
OH,Union,President,,Darrell Castle,17.0,39,Ohio,159,"Madison, Logan, Hardin, Delaware, Champaign, Franklin, Marion"
OH,Union,President,Democratic Party,Hillary Clinton,7718.0,39,Ohio,159,"Madison, Logan, Hardin, Delaware, Champaign, Franklin, Marion"
OH,Union,President,,Richard Duncan,121.0,39,Ohio,159,"Madison, Logan, Hardin, Delaware, Champaign, Franklin, Marion"
OH,Union,President,,Cherunda Fox,0.0,39,Ohio,159,"Madison, Logan, Hardin, Delaware, Champaign, Franklin, Marion"
OH,Union,President,,Ben Hartnell,3.0,39,Ohio,159,"Madison, Logan, Hardin, Delaware, Champaign, Franklin, Marion"
OH,Union,President,,Tom Hoefling,0.0,39,Ohio,159,"Madison, Logan, Hardin, Delaware, Champaign, Franklin, Marion"
OH,Union,President,,Bruce E. Jaynes,0.0,39,Ohio,159,"Madison, Logan, Hardin, Delaware, Champaign, Franklin, Marion"
OH,Union,President,,Gary Johnson,1119.0,39,Ohio,159,"Madison, Logan, Hardin, Delaware, Champaign, Franklin, Marion"
OH,Union,President,,Chris Keniston,2.0,39,Ohio,159,"Madison, Logan, Hardin, Delaware, Champaign, Franklin, Marion"
OH,Union,President,,Barry Kirschner,0.0,39,Ohio,159,"Madison, Logan, Hardin, Delaware, Champaign, Franklin, Marion"
OH,Union,President,,Laurence Kotlikoff,2.0,39,Ohio,159,"Madison, Logan, Hardin, Delaware, Champaign, Franklin, Marion"
OH,Union,President,,Joseph A. Maldonado,0.0,39,Ohio,159,"Madison, Logan, Hardin, Delaware, Champaign, Franklin, Marion"
OH,Union,President,,Michael Andrew Maturen,0.0,39,Ohio,159,"Madison, Logan, Hardin, Delaware, Champaign, Franklin, Marion"
OH,Union,President,,Evan Mcmullin,143.0,39,Ohio,159,"Madison, Logan, Hardin, Delaware, Champaign, Franklin, Marion"
OH,Union,President,,Monica Moorehead,0.0,39,Ohio,159,"Madison, Logan, Hardin, Delaware, Champaign, Franklin, Marion"
OH,Union,President,,Joe Schriner,1.0,39,Ohio,159,"Madison, Logan, Hardin, Delaware, Champaign, Franklin, Marion"
OH,Union,President,,Mike Smith,0.0,39,Ohio,159,"Madison, Logan, Hardin, Delaware, Champaign, Franklin, Marion"
OH,Union,President,Green Party ,Jill Stein,207.0,39,Ohio,159,"Madison, Logan, Hardin, Delaware, Champaign, Franklin, Marion"
OH,Union,President,,Josiah R. Stroh,0.0,39,Ohio,159,"Madison, Logan, Hardin, Delaware, Champaign, Franklin, Marion"
OH,Union,President,,Douglas W. Thomson,0.0,39,Ohio,159,"Madison, Logan, Hardin, Delaware, Champaign, Franklin, Marion"
OH,Union,President,Republican Party,Donald J. Trump,18096.0,39,Ohio,159,"Madison, Logan, Hardin, Delaware, Champaign, Franklin, Marion"
OH,Van Wert,President,,James Jerome Bell,0.0,39,Ohio,161,"Paulding, Putnam, Allen, Mercer, Adams, Allen, Auglaize"
OH,Van Wert,President,,Michael Bickelmeyer,0.0,39,Ohio,161,"Paulding, Putnam, Allen, Mercer, Adams, Allen, Auglaize"
OH,Van Wert,President,,Darrell Castle,0.0,39,Ohio,161,"Paulding, Putnam, Allen, Mercer, Adams, Allen, Auglaize"
OH,Van Wert,President,Democratic Party,Hillary Clinton,2697.0,39,Ohio,161,"Paulding, Putnam, Allen, Mercer, Adams, Allen, Auglaize"
OH,Van Wert,President,,Richard Duncan,69.0,39,Ohio,161,"Paulding, Putnam, Allen, Mercer, Adams, Allen, Auglaize"
OH,Van Wert,President,,Cherunda Fox,0.0,39,Ohio,161,"Paulding, Putnam, Allen, Mercer, Adams, Allen, Auglaize"
OH,Van Wert,President,,Ben Hartnell,0.0,39,Ohio,161,"Paulding, Putnam, Allen, Mercer, Adams, Allen, Auglaize"
OH,Van Wert,President,,Tom Hoefling,0.0,39,Ohio,161,"Paulding, Putnam, Allen, Mercer, Adams, Allen, Auglaize"
OH,Van Wert,President,,Bruce E. Jaynes,0.0,39,Ohio,161,"Paulding, Putnam, Allen, Mercer, Adams, Allen, Auglaize"
OH,Van Wert,President,,Gary Johnson,429.0,39,Ohio,161,"Paulding, Putnam, Allen, Mercer, Adams, Allen, Auglaize"
OH,Van Wert,President,,Chris Keniston,1.0,39,Ohio,161,"Paulding, Putnam, Allen, Mercer, Adams, Allen, Auglaize"
OH,Van Wert,President,,Barry Kirschner,0.0,39,Ohio,161,"Paulding, Putnam, Allen, Mercer, Adams, Allen, Auglaize"
OH,Van Wert,President,,Laurence Kotlikoff,0.0,39,Ohio,161,"Paulding, Putnam, Allen, Mercer, Adams, Allen, Auglaize"
OH,Van Wert,President,,Joseph A. Maldonado,0.0,39,Ohio,161,"Paulding, Putnam, Allen, Mercer, Adams, Allen, Auglaize"
OH,Van Wert,President,,Michael Andrew Maturen,0.0,39,Ohio,161,"Paulding, Putnam, Allen, Mercer, Adams, Allen, Auglaize"
OH,Van Wert,President,,Evan Mcmullin,0.0,39,Ohio,161,"Paulding, Putnam, Allen, Mercer, Adams, Allen, Auglaize"
OH,Van Wert,President,,Monica Moorehead,0.0,39,Ohio,161,"Paulding, Putnam, Allen, Mercer, Adams, Allen, Auglaize"
OH,Van Wert,President,,Joe Schriner,0.0,39,Ohio,161,"Paulding, Putnam, Allen, Mercer, Adams, Allen, Auglaize"
OH,Van Wert,President,,Mike Smith,0.0,39,Ohio,161,"Paulding, Putnam, Allen, Mercer, Adams, Allen, Auglaize"
OH,Van Wert,President,Green Party ,Jill Stein,105.0,39,Ohio,161,"Paulding, Putnam, Allen, Mercer, Adams, Allen, Auglaize"
OH,Van Wert,President,,Josiah R. Stroh,0.0,39,Ohio,161,"Paulding, Putnam, Allen, Mercer, Adams, Allen, Auglaize"
OH,Van Wert,President,,Douglas W. Thomson,0.0,39,Ohio,161,"Paulding, Putnam, Allen, Mercer, Adams, Allen, Auglaize"
OH,Van Wert,President,Republican Party,Donald J. Trump,10469.0,39,Ohio,161,"Paulding, Putnam, Allen, Mercer, Adams, Allen, Auglaize"
OH,Vinton,President,,James Jerome Bell,0.0,39,Ohio,163,"Meigs, Gallia, Athens, Hocking, Jackson, Ross"
OH,Vinton,President,,Michael Bickelmeyer,0.0,39,Ohio,163,"Meigs, Gallia, Athens, Hocking, Jackson, Ross"
OH,Vinton,President,,Darrell Castle,0.0,39,Ohio,163,"Meigs, Gallia, Athens, Hocking, Jackson, Ross"
OH,Vinton,President,Democratic Party,Hillary Clinton,1351.0,39,Ohio,163,"Meigs, Gallia, Athens, Hocking, Jackson, Ross"
OH,Vinton,President,,Richard Duncan,57.0,39,Ohio,163,"Meigs, Gallia, Athens, Hocking, Jackson, Ross"
OH,Vinton,President,,Cherunda Fox,0.0,39,Ohio,163,"Meigs, Gallia, Athens, Hocking, Jackson, Ross"
OH,Vinton,President,,Ben Hartnell,0.0,39,Ohio,163,"Meigs, Gallia, Athens, Hocking, Jackson, Ross"
OH,Vinton,President,,Tom Hoefling,0.0,39,Ohio,163,"Meigs, Gallia, Athens, Hocking, Jackson, Ross"
OH,Vinton,President,,Bruce E. Jaynes,0.0,39,Ohio,163,"Meigs, Gallia, Athens, Hocking, Jackson, Ross"
OH,Vinton,President,,Gary Johnson,168.0,39,Ohio,163,"Meigs, Gallia, Athens, Hocking, Jackson, Ross"
OH,Vinton,President,,Chris Keniston,0.0,39,Ohio,163,"Meigs, Gallia, Athens, Hocking, Jackson, Ross"
OH,Vinton,President,,Barry Kirschner,0.0,39,Ohio,163,"Meigs, Gallia, Athens, Hocking, Jackson, Ross"
OH,Vinton,President,,Laurence Kotlikoff,0.0,39,Ohio,163,"Meigs, Gallia, Athens, Hocking, Jackson, Ross"
OH,Vinton,President,,Joseph A. Maldonado,0.0,39,Ohio,163,"Meigs, Gallia, Athens, Hocking, Jackson, Ross"
OH,Vinton,President,,Michael Andrew Maturen,0.0,39,Ohio,163,"Meigs, Gallia, Athens, Hocking, Jackson, Ross"
OH,Vinton,President,,Evan Mcmullin,0.0,39,Ohio,163,"Meigs, Gallia, Athens, Hocking, Jackson, Ross"
OH,Vinton,President,,Monica Moorehead,0.0,39,Ohio,163,"Meigs, Gallia, Athens, Hocking, Jackson, Ross"
OH,Vinton,President,,Joe Schriner,0.0,39,Ohio,163,"Meigs, Gallia, Athens, Hocking, Jackson, Ross"
OH,Vinton,President,,Mike Smith,0.0,39,Ohio,163,"Meigs, Gallia, Athens, Hocking, Jackson, Ross"
OH,Vinton,President,Green Party ,Jill Stein,43.0,39,Ohio,163,"Meigs, Gallia, Athens, Hocking, Jackson, Ross"
OH,Vinton,President,,Josiah R. Stroh,0.0,39,Ohio,163,"Meigs, Gallia, Athens, Hocking, Jackson, Ross"
OH,Vinton,President,,Douglas W. Thomson,0.0,39,Ohio,163,"Meigs, Gallia, Athens, Hocking, Jackson, Ross"
OH,Vinton,President,Republican Party,Donald J. Trump,3883.0,39,Ohio,163,"Meigs, Gallia, Athens, Hocking, Jackson, Ross"
OH,Warren,President,,James Jerome Bell,0.0,39,Ohio,165,"Hamilton, Clermont, Butler, Greene, Clinton, Montgomery"
OH,Warren,President,,Michael Bickelmeyer,0.0,39,Ohio,165,"Hamilton, Clermont, Butler, Greene, Clinton, Montgomery"
OH,Warren,President,,Darrell Castle,39.0,39,Ohio,165,"Hamilton, Clermont, Butler, Greene, Clinton, Montgomery"
OH,Warren,President,Democratic Party,Hillary Clinton,33730.0,39,Ohio,165,"Hamilton, Clermont, Butler, Greene, Clinton, Montgomery"
OH,Warren,President,,Richard Duncan,341.0,39,Ohio,165,"Hamilton, Clermont, Butler, Greene, Clinton, Montgomery"
OH,Warren,President,,Cherunda Fox,1.0,39,Ohio,165,"Hamilton, Clermont, Butler, Greene, Clinton, Montgomery"
OH,Warren,President,,Ben Hartnell,1.0,39,Ohio,165,"Hamilton, Clermont, Butler, Greene, Clinton, Montgomery"
OH,Warren,President,,Tom Hoefling,3.0,39,Ohio,165,"Hamilton, Clermont, Butler, Greene, Clinton, Montgomery"
OH,Warren,President,,Bruce E. Jaynes,0.0,39,Ohio,165,"Hamilton, Clermont, Butler, Greene, Clinton, Montgomery"
OH,Warren,President,,Gary Johnson,4335.0,39,Ohio,165,"Hamilton, Clermont, Butler, Greene, Clinton, Montgomery"
OH,Warren,President,,Chris Keniston,4.0,39,Ohio,165,"Hamilton, Clermont, Butler, Greene, Clinton, Montgomery"
OH,Warren,President,,Barry Kirschner,1.0,39,Ohio,165,"Hamilton, Clermont, Butler, Greene, Clinton, Montgomery"
OH,Warren,President,,Laurence Kotlikoff,4.0,39,Ohio,165,"Hamilton, Clermont, Butler, Greene, Clinton, Montgomery"
OH,Warren,President,,Joseph A. Maldonado,1.0,39,Ohio,165,"Hamilton, Clermont, Butler, Greene, Clinton, Montgomery"
OH,Warren,President,,Michael Andrew Maturen,15.0,39,Ohio,165,"Hamilton, Clermont, Butler, Greene, Clinton, Montgomery"
OH,Warren,President,,Evan Mcmullin,434.0,39,Ohio,165,"Hamilton, Clermont, Butler, Greene, Clinton, Montgomery"
OH,Warren,President,,Monica Moorehead,0.0,39,Ohio,165,"Hamilton, Clermont, Butler, Greene, Clinton, Montgomery"
OH,Warren,President,,Joe Schriner,0.0,39,Ohio,165,"Hamilton, Clermont, Butler, Greene, Clinton, Montgomery"
OH,Warren,President,,Mike Smith,0.0,39,Ohio,165,"Hamilton, Clermont, Butler, Greene, Clinton, Montgomery"
OH,Warren,President,Green Party ,Jill Stein,715.0,39,Ohio,165,"Hamilton, Clermont, Butler, Greene, Clinton, Montgomery"
OH,Warren,President,,Josiah R. Stroh,0.0,39,Ohio,165,"Hamilton, Clermont, Butler, Greene, Clinton, Montgomery"
OH,Warren,President,,Douglas W. Thomson,0.0,39,Ohio,165,"Hamilton, Clermont, Butler, Greene, Clinton, Montgomery"
OH,Warren,President,Republican Party,Donald J. Trump,77643.0,39,Ohio,165,"Hamilton, Clermont, Butler, Greene, Clinton, Montgomery"
OH,Washington,President,,James Jerome Bell,0.0,39,Ohio,167,"Wood, Tyler, Morgan, Pleasants, Athens, Noble, Monroe"
OH,Washington,President,,Michael Bickelmeyer,0.0,39,Ohio,167,"Wood, Tyler, Morgan, Pleasants, Athens, Noble, Monroe"
OH,Washington,President,,Darrell Castle,6.0,39,Ohio,167,"Wood, Tyler, Morgan, Pleasants, Athens, Noble, Monroe"
OH,Washington,President,Democratic Party,Hillary Clinton,8026.0,39,Ohio,167,"Wood, Tyler, Morgan, Pleasants, Athens, Noble, Monroe"
OH,Washington,President,,Richard Duncan,184.0,39,Ohio,167,"Wood, Tyler, Morgan, Pleasants, Athens, Noble, Monroe"
OH,Washington,President,,Cherunda Fox,0.0,39,Ohio,167,"Wood, Tyler, Morgan, Pleasants, Athens, Noble, Monroe"
OH,Washington,President,,Ben Hartnell,0.0,39,Ohio,167,"Wood, Tyler, Morgan, Pleasants, Athens, Noble, Monroe"
OH,Washington,President,,Tom Hoefling,0.0,39,Ohio,167,"Wood, Tyler, Morgan, Pleasants, Athens, Noble, Monroe"
OH,Washington,President,,Bruce E. Jaynes,1.0,39,Ohio,167,"Wood, Tyler, Morgan, Pleasants, Athens, Noble, Monroe"
OH,Washington,President,,Gary Johnson,892.0,39,Ohio,167,"Wood, Tyler, Morgan, Pleasants, Athens, Noble, Monroe"
OH,Washington,President,,Chris Keniston,0.0,39,Ohio,167,"Wood, Tyler, Morgan, Pleasants, Athens, Noble, Monroe"
OH,Washington,President,,Barry Kirschner,0.0,39,Ohio,167,"Wood, Tyler, Morgan, Pleasants, Athens, Noble, Monroe"
OH,Washington,President,,Laurence Kotlikoff,0.0,39,Ohio,167,"Wood, Tyler, Morgan, Pleasants, Athens, Noble, Monroe"
OH,Washington,President,,Joseph A. Maldonado,0.0,39,Ohio,167,"Wood, Tyler, Morgan, Pleasants, Athens, Noble, Monroe"
OH,Washington,President,,Michael Andrew Maturen,0.0,39,Ohio,167,"Wood, Tyler, Morgan, Pleasants, Athens, Noble, Monroe"
OH,Washington,President,,Evan Mcmullin,9.0,39,Ohio,167,"Wood, Tyler, Morgan, Pleasants, Athens, Noble, Monroe"
OH,Washington,President,,Monica Moorehead,0.0,39,Ohio,167,"Wood, Tyler, Morgan, Pleasants, Athens, Noble, Monroe"
OH,Washington,President,,Joe Schriner,0.0,39,Ohio,167,"Wood, Tyler, Morgan, Pleasants, Athens, Noble, Monroe"
OH,Washington,President,,Mike Smith,0.0,39,Ohio,167,"Wood, Tyler, Morgan, Pleasants, Athens, Noble, Monroe"
